SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,30 Wolcott Ln,Vernon,CT,06066,219000,3,2.0,Vernon,1200,27007,1972,11,183,,Active,,,http://www.redfin.com/CT/Vernon/30-Wolcott-Ln-06066/home/54342605,Smart MLS,170279627,N,Y,41.8590706,-72.490371
MLS Listing,,Condo/Co-op,35 Liberty Dr #35,Mansfield,CT,06250,249900,3,3.5,Mansfield Center,2100,,2014,11,119,338,Active,,,http://www.redfin.com/CT/Mansfield-Center/35-Liberty-Dr-06250/unit-35/home/171038485,Smart MLS,170279622,N,Y,41.7375529,-72.2133743
MLS Listing,,Single Family Residential,10 Benjamin Rd,Ellington,CT,06029,509900,4,2.5,Ellington,3142,41382,2012,11,162,,Active,,,http://www.redfin.com/CT/Ellington/10-Benjamin-Rd-06029/home/54248186,Smart MLS,170279404,N,Y,41.9322419,-72.4853533
MLS Listing,,Condo/Co-op,13 Saddlegate Ln #13,Vernon,CT,06066,239900,3,2.5,Vernon,1860,,2009,11,129,201,Active,,,http://www.redfin.com/CT/Vernon/13-Saddlegate-Ln-06066/unit-13/home/168833325,Smart MLS,170278655,N,Y,41.8624506,-72.4279166
MLS Listing,,Single Family Residential,2 Bellrose St,Stafford,CT,06076,199900,3,2.0,Stafford,1500,15245,1951,11,133,,Active,,,http://www.redfin.com/CT/Stafford-Springs/2-Bellrose-St-06076/home/53904596,MLS PIN,72630060,N,Y,41.9568516,-72.3060132
MLS Listing,,Condo/Co-op,34 Stone Pond Rd #34,Tolland,CT,06084,144900,2,1.5,Tolland,1236,,1982,11,117,308,Active,,,http://www.redfin.com/CT/Tolland/34-Stone-Pond-Rd-06084/unit-34/home/171037058,Smart MLS,170277201,N,Y,41.8619056,-72.353729
MLS Listing,,Single Family Residential,18 Battle St,Somers,CT,06071,199900,2,1.5,Somers,1087,5662,1934,12,184,,Active,,,http://www.redfin.com/CT/Somers/18-Battle-St-06071/home/53776093,Smart MLS,170279306,N,Y,41.9862002,-72.4433377
MLS Listing,,Single Family Residential,82 Birch Mountain Rd,Bolton,CT,06043,549900,5,3.0,Birch Mountain,3994,58806,2007,12,138,,Active,,,http://www.redfin.com/CT/Bolton/82-Birch-Mountain-Rd-06043/home/53984874,Smart MLS,170278912,N,Y,41.7559005,-72.4572442
MLS Listing,,Single Family Residential,11 Hemlock Trl,Ellington,CT,06029,449000,4,4.0,Crystal Ridge,4243,45738,2007,13,106,,Active,,,http://www.redfin.com/CT/Ellington/11-Hemlock-Trl-06029/home/54248364,Smart MLS,170278908,N,Y,41.9239114,-72.3644797
MLS Listing,,Single Family Residential,71 Hillside Dr,Ellington,CT,06029,284900,4,1.5,Woodside Acres,2094,34412,1976,13,136,,Active,,,http://www.redfin.com/CT/Ellington/71-Hillside-Dr-06029/home/54252829,Smart MLS,170278947,N,Y,41.9376165,-72.4643469
MLS Listing,,Single Family Residential,9 Buckingham Rd,Mansfield,CT,06250,169900,2,1.0,Mansfield,984,30491,1948,13,173,,Active,,,http://www.redfin.com/CT/Mansfield-Center/9-Buckingham-Rd-06250/home/53789182,Smart MLS,170279028,N,Y,41.7290146,-72.2468693
MLS Listing,,Single Family Residential,66 Ryan Rd,Tolland,CT,06084,429900,4,3.5,Tolland,3196,89297,1989,13,135,,Active,,,http://www.redfin.com/CT/Tolland/66-Ryan-Rd-06084/home/54110284,Smart MLS,170278941,N,Y,41.8705546,-72.3346048
MLS Listing,,Single Family Residential,9 Hills Ln,Hebron,CT,06248,435000,4,2.5,Hebron,3336,54450,1999,14,130,,Active,,,http://www.redfin.com/CT/Hebron/9-Hills-Ln-06248/home/54032897,Smart MLS,170278896,N,Y,41.6609179,-72.401703
